record_id,actor_pseudo_id,event_hour,day_of_week,month,quarter,is_weekend,is_business_hours,is_night_login,ip_country,continent,ip_version,login_type,login_challenge_method,new_ip,distinct_ips_7d,distinct_ips_30d,is_new_country,is_new_region,is_new_city,distinct_countries_cumulative,distinct_regions_cumulative,distinct_cities_cumulative,country_changed,continent_changed,countries_seen_30d,regions_seen_30d,cities_seen_30d,logins_24h,logins_7d,logins_30d,avg_logins_per_day,hours_since_last_login,days_since_first_login,abnormal_login_hour,abnormal_weekday,impossible_travel,travel_distance_km,travel_speed_kmh,multiple_country_logins_24h,distinct_users_per_network_24h,geo_jump,risk_score,risk_level,label
53037,U016200,5.0,1.0,5.0,2.0,0,0,1,Brazil,Americas,4.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53038,U016201,14.0,0.0,6.0,2.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53039,U016202,15.0,5.0,4.0,2.0,1,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53040,U016203,14.0,1.0,3.0,1.0,0,1,0,Brazil,Americas,6.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53041,U016204,10.0,4.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53042,U016205,17.0,4.0,2.0,1.0,0,1,0,Brazil,Americas,6.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53043,U016206,19.0,3.0,4.0,2.0,0,0,0,Mexico,Americas,4.0,reauth,password|device_prompt,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,1
53044,U016207,21.0,4.0,3.0,1.0,0,0,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53045,U016208,21.0,6.0,4.0,2.0,1,0,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53046,U016209,12.0,6.0,1.0,1.0,1,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53047,U016210,18.0,5.0,5.0,2.0,1,1,0,Brazil,Americas,6.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53048,U016211,20.0,6.0,1.0,1.0,1,0,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53049,U016212,15.0,3.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53050,U016213,11.0,3.0,6.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53051,U016214,17.0,5.0,2.0,1.0,1,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53052,U016215,6.0,4.0,1.0,1.0,0,0,1,Brazil,Americas,4.0,reauth,password|idv_preregistered_phone,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,1
53053,U016216,10.0,6.0,6.0,2.0,1,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53054,U016217,16.0,2.0,6.0,2.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53055,U016218,17.0,2.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53056,U016219,14.0,1.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53057,U016220,16.0,6.0,3.0,1.0,1,1,0,Brazil,Americas,6.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53058,U016221,15.0,2.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53059,U016222,13.0,6.0,1.0,1.0,1,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53060,U016223,9.0,3.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53061,U016224,12.0,1.0,6.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53062,U016225,8.0,3.0,6.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53063,U016226,12.0,5.0,4.0,2.0,1,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53064,U016227,20.0,1.0,2.0,1.0,0,0,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53065,U016228,9.0,3.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53066,U016229,16.0,5.0,5.0,2.0,1,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53067,U016230,8.0,2.0,5.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53068,U016231,17.0,1.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53069,U016232,12.0,3.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53070,U016233,13.0,1.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53071,U016234,16.0,5.0,5.0,2.0,1,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53072,U016235,15.0,3.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53073,U016236,14.0,5.0,2.0,1.0,1,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53074,U016237,23.0,0.0,3.0,1.0,0,0,1,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53075,U016238,17.0,6.0,2.0,1.0,1,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53076,U016239,17.0,0.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53077,U016240,0.0,1.0,5.0,2.0,0,0,1,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53078,U016241,10.0,0.0,5.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53079,U016242,21.0,5.0,5.0,2.0,1,0,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53080,U016243,10.0,3.0,1.0,1.0,0,1,0,Brazil,Americas,6.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53081,U016244,6.0,1.0,2.0,1.0,0,0,1,Brazil,Americas,4.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53082,U016245,10.0,1.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53083,U016246,15.0,4.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53084,U016247,14.0,1.0,4.0,2.0,0,1,0,Argentina,Americas,6.0,exchange,password|idv_preregistered_phone,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,1
53085,U016248,9.0,3.0,6.0,2.0,0,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53086,U016249,16.0,0.0,6.0,2.0,0,1,0,Brazil,Americas,6.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53087,U016250,7.0,2.0,5.0,2.0,0,0,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53088,U016251,12.0,4.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53089,U016252,15.0,2.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53090,U016253,8.0,0.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53091,U016254,2.0,0.0,6.0,2.0,0,0,1,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53092,U016255,8.0,1.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53093,U016256,12.0,5.0,2.0,1.0,1,1,0,Brazil,Americas,6.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53094,U016257,10.0,4.0,6.0,2.0,0,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53095,U016258,17.0,3.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53096,U016259,7.0,2.0,3.0,1.0,0,0,0,Brazil,Americas,4.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53097,U016260,10.0,2.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53098,U016261,12.0,2.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53099,U016262,14.0,4.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53100,U016263,15.0,5.0,6.0,2.0,1,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53101,U016264,0.0,0.0,3.0,1.0,0,0,1,Brazil,Americas,6.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53102,U016265,15.0,1.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53103,U016266,17.0,1.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53104,U016267,9.0,6.0,3.0,1.0,1,1,0,Brazil,Americas,4.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53105,U016268,6.0,3.0,4.0,2.0,0,0,1,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53106,U016269,12.0,0.0,2.0,1.0,0,1,0,Chile,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,1
53107,U016270,15.0,4.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53108,U016271,6.0,5.0,2.0,1.0,1,0,1,United States,Americas,4.0,exchange,password|device_prompt,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,1
53109,U016272,14.0,0.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53110,U016273,10.0,6.0,4.0,2.0,1,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53111,U016274,14.0,1.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53112,U016275,18.0,2.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53113,U016276,6.0,5.0,6.0,2.0,1,0,1,Brazil,Americas,6.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53114,U016277,20.0,2.0,6.0,2.0,0,0,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53115,U016278,20.0,6.0,5.0,2.0,1,0,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53116,U016279,16.0,4.0,6.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53117,U016280,11.0,4.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53118,U016281,14.0,2.0,6.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53119,U016282,17.0,0.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53120,U016283,10.0,3.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53121,U016284,15.0,4.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53122,U016285,6.0,2.0,1.0,1.0,0,0,1,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53123,U016286,6.0,5.0,5.0,2.0,1,0,1,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53124,U016287,8.0,6.0,6.0,2.0,1,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53125,U016288,9.0,2.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53126,U016289,1.0,3.0,1.0,1.0,0,0,1,Mexico,Americas,6.0,reauth,password|device_prompt,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,1
53127,U016290,22.0,6.0,1.0,1.0,1,0,1,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53128,U016291,12.0,4.0,4.0,2.0,0,1,0,Brazil,Americas,6.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53129,U016292,17.0,4.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53130,U016293,11.0,4.0,3.0,1.0,0,1,0,Brazil,Americas,6.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53131,U016294,11.0,1.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53132,U016295,20.0,4.0,5.0,2.0,0,0,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
53133,U016296,11.0,6.0,6.0,2.0,1,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
53134,U016297,2.0,5.0,4.0,2.0,1,0,1,Colombia,Americas,4.0,reauth,password|device_prompt,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,1
53135,U016298,4.0,5.0,3.0,1.0,1,0,1,Brazil,Americas,6.0,reauth,password|idv_preregistered_phone,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,1
53136,U016299,13.0,6.0,3.0,1.0,1,1,0,Brazil,Americas,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
